IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,73,2022,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,74,2023,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,75,2024,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,76,2025,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,77,2026,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,78,2027,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,79,2028,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,80,2029,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,250,France,FR,FRA,81,2030,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,66.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,41,1990,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,64.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,42,1991,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,64.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,43,1992,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,63.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,44,1993,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,62.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,45,1994,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,62.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,46,1995,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,61.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,47,1996,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,61.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,48,1997,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,60.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,49,1998,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,60
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,50,1999,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,51,2000,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,52,2001,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,53,2002,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,54,2003,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,55,2004,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,56,2005,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,57,2006,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,58,2007,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,59,2008,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,60,2009,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,61,2010,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,62,2011,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,63,2012,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,64,2013,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,59
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,65,2014,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,66,2015,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,67,2016,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,68,2017,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,69,2018,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,55.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,70,2019,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,55.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,71,2020,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,72,2021,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,73,2022,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,74,2023,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,75,2024,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,76,2025,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,54.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,77,2026,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,55
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,78,2027,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,55
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,79,2028,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,55
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,80,2029,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,55.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,276,Germany,DE,DEU,81,2030,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,55.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,41,1990,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,42,1991,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,43,1992,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,44,1993,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,45,1994,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,46,1995,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,47,1996,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,48,1997,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,49,1998,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,50,1999,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,47.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,51,2000,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,48.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,52,2001,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,48.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,53,2002,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,48.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,54,2003,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,55,2004,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,56,2005,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,57,2006,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,58,2007,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,59,2008,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,60,2009,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,61,2010,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,62,2011,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,63,2012,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,64,2013,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,65,2014,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,66,2015,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,67,2016,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,68,2017,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,69,2018,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,70,2019,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,71,2020,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,72,2021,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,73,2022,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,74,2023,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,75,2024,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,76,2025,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,77,2026,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,78,2027,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,79,2028,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,48.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,80,2029,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,48.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,300,Greece,GR,GRC,81,2030,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,48.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,41,1990,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,42,1991,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,43,1992,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,49.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,44,1993,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,45,1994,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,3,Projection,50.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,46,1995,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,47,1996,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.4
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,48,1997,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,51.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,49,1998,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,50,1999,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,52.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,51,2000,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,53.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,52,2001,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,53.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,53,2002,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,54.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,54,2003,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,54.6
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,55,2004,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,55
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,56,2005,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,55.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,57,2006,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,55.9
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,58,2007,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.3
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,59,2008,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,56.8
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,60,2009,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57.2
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,61,2010,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,57.7
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,62,2011,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.1
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,63,2012,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.5
1,Contraceptive prevalence: Any method (Percent),Any,Estimates and Projections of Family Planning Indicators,2024,United Nations Population Division,380,Italy,IT,ITA,64,2013,4,Median,2,Female,31,15,49,15-49,99,All women,1,Model-based Estimates,2,Interpolation,58.8
