STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,9.596,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,25.399,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,31.066,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,37.678,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,2.164,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,2.258,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,35.329,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,13.207,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,14.626,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,6.103,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,7.191,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2013,,11.451,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,29.978,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2013,,36.88,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,9.581,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,25.711,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,30.312,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,37.894,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2014,,7.24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,11.632,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2014,,28.852,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2014,,37.212,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,1.426,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2014,,39.68,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,22.545,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,13.011,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,12.228,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,11.068,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,16.679,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,1.42,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,39.42,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,22.291,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,13.856,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,16.719,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,11.922,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,10.663,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,35.563,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1991,,12.108,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1991,,13.324,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,10.416,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1991,,13.615,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,33.023,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,38.206,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,2.022,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,13.052,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,11.131,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,31.556,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,37.984,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,2.268,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,2.035,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1990,,27.233,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1990,,16.828,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,18.143,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,7.325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,7.611,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,7.241,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,12.068,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,31.004,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,45.518,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,2.286,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,37.872,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,12.732,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,13.727,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,27.646,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,21.77,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,8.527,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,8.995,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,18.065,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,2.268,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,6.478,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,11.263,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,31.77,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,42.554,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,1.276,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,32.389,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,37.306,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,12.055,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,14.018,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,2.312,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,6.411,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,11.08,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,31.829,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,41.583,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,1.244,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,33.836,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,1.904,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1998,,27.497,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1998,,17.367,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,15.627,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,8.961,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,9.478,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,34.715,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1999,,11.635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1999,,14.237,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,17.155,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1999,,11.536,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,28.523,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,39.271,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,13.357,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,14.17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,33.625,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,41.162,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,34.28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,1.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,28.026,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,18.521,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,8.822,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,9.269,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,17.657,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,2.395,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2022,,20.995,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2022,,14.148,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,12.105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,14.991,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2000,,3.493,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2000,,12.747,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,16.698,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,28.549,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,39.038,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2000,,2.065,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2004,,7.171,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2004,,11.789,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2004,,34.514,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2004,,36.959,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2004,,1.37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2004,,37.743,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,1.402,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,38.237,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,35.166,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,11.629,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,13.918,,A,,,,,,,
